Calendar Year,Payer ,Length of Gestation,Grouper,Birth Characteristic, Number of Births 
2019,Medi-Cal,Unknown Gestation,Single/Multiple Birth,Multiple Birth,90
2019,Medi-Cal,Unknown Gestation,Single/Multiple Birth,Singleton Birth,4249
2019,Medi-Cal,Unknown Gestation,Smoking Status,Maternal Non-Smoker,3982
2019,Medi-Cal,Unknown Gestation,Smoking Status,Maternal Smoker,226
2019,Medi-Cal,Unknown Gestation,Smoking Status,Unknown Smoking Status,131
2019,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Non-Substance User,3815
2019,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Substance User,483
2019,Medi-Cal,Unknown Gestation,Substance Use Status,Unknown Substance Use Status,41
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Diabetes Diagnosis,24850
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,No Diabetes Diagnosis,167672
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Unknown Diabetes Status,10586
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Hypertension Diagnosis,22852
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,No Hypertension Diagnosis,169670
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Unknown Hypertension Status,10586
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 17 and Younger,482
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 18-19,1430
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 20-24,13706
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 25-29,44205
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 30-34,78932
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 35 and Older,64344
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Invalid Age,9
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,113902
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,High School Graduate,24952
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Less Than High School,4502
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Some College or Associate's Degree,46672
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Unknown Education,13080
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Foreign-Born,68561
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,U.S.-Born,134183
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Unknown Nativity,364
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,African-American,6025
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,400
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Asian,47374
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,623
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hispanic,56721
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,10708
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,5441
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,75816
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,94406
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,71141
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,37548
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,13
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,102186
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,90959
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,7272
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,2691
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,3658
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,199450
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,201271
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,1173
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,664
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Non-Substance User,190865
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Substance User,1657
2019,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Unknown Substance Use Status,10586
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Diabetes Diagnosis,3868
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,No Diabetes Diagnosis,15481
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Unknown Diabetes Status,1680
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Hypertension Diagnosis,5700
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,No Hypertension Diagnosis,13649
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Unknown Hypertension Status,1680
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,85
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,190
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,1330
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,3846
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,7190
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,8384
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,4
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,10680
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,2803
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,751
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,4982
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,1813
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,7081
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,13886
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,62
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,914
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,51
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,4577
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,75
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,6458
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,1510
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,620
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,6824
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,9045
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,7015
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,4966
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,3
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,9364
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,10630
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,650
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,385
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,4400
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,16629
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,20707
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,192
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,130
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Non-Substance User,19042
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Substance User,307
2019,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Unknown Substance Use Status,1680
2019,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Diabetes Diagnosis,458
2019,Non-Medi-Cal,Unknown Gestation,Diabetes Status,No Diabetes Diagnosis,2889
2019,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Unknown Diabetes Status,516
2019,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Hypertension Diagnosis,452
2019,Non-Medi-Cal,Unknown Gestation,Hypertension Status,No Hypertension Diagnosis,2895
2019,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Unknown Hypertension Status,516
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 17 and Younger,17
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 18-19,45
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 20-24,370
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 25-29,820
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 30-34,1276
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 35 and Older,1333
2019,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Invalid Age,2
2019,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Bachelor's Degree or Higher,1885
2019,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,High School Graduate,559
2019,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Less Than High School,134
2019,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Some College or Associate's Degree,972
2019,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Unknown Education,313
2019,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Foreign-Born,1182
2019,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,U.S.-Born,2654
2019,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Unknown Nativity,27
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,African-American,147
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,American Indian/Alaska Native,18
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Asian,650
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hawaiian/Pacific Islander,20
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hispanic,1161
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Other/Unknown Race,218
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Two or More Race Categories,123
2019,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,White,1526
2019,Non-Medi-Cal,Unknown Gestation,Parity Status,First-Born,1718
2019,Non-Medi-Cal,Unknown Gestation,Parity Status,One Previous Birth,1317
2019,Non-Medi-Cal,Unknown Gestation,Parity Status,Two or More Previous Births,825
2019,Non-Medi-Cal,Unknown Gestation,Parity Status,Unknown Parity,3
2019,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Normal Weight,1577
2019,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,1614
2019,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Underweight,112
2019,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Unknown Weight,560
2019,Non-Medi-Cal,Unknown Gestation,Single/Multiple Birth,Multiple Birth,143
2019,Non-Medi-Cal,Unknown Gestation,Single/Multiple Birth,Singleton Birth,3720
2019,Non-Medi-Cal,Unknown Gestation,Smoking Status,Maternal Non-Smoker,3668
2019,Non-Medi-Cal,Unknown Gestation,Smoking Status,Maternal Smoker,39
2019,Non-Medi-Cal,Unknown Gestation,Smoking Status,Unknown Smoking Status,156
2019,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Non-Substance User,3273
2019,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Substance User,74
2019,Non-Medi-Cal,Unknown Gestation,Substance Use Status,Unknown Substance Use Status,516
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 17 and Younger,2005
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 18-19,6724
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 20-24,37404
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 25-29,50230
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 30-34,38734
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 35 and Older,25512
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Invalid Age,0
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,14734
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,High School Graduate,57812
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Less Than High School,30986
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Some College or Associate's Degree,46992
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Unknown Education,10085
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Foreign-Born,56476
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,U.S.-Born,103908
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Unknown Nativity,225
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,African-American,10859
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,667
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Asian,9782
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,645
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hispanic,104440
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,5281
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,3593
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,25342
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,53465
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,48026
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,59110
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,8
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,51718
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,100837
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,3989
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,4065
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,2056
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,158553
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,156626
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,3610
2020,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,373
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,265
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,795
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,4215
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,5800
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,5228
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,4522
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,0
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,1568
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,7232
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,4708
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,5829
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,1488
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,7303
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,13480
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,42
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,1903
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,125
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,1214
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,102
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,13332
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,765
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,491
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,2893
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,6006
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,5754
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,9060
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,5
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,6249
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,13232
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,604
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,740
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,2736
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,18089
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,20040
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,648
2020,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,137
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 17 and Younger,55
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 18-19,218
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 20-24,1291
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 25-29,1887
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 30-34,1415
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 35 and Older,999
2020,Medi-Cal,Unknown Gestation,Maternal Age Group,Invalid Age,0
2020,Medi-Cal,Unknown Gestation,Maternal Education Status,Bachelor's Degree or Higher,464
2020,Medi-Cal,Unknown Gestation,Maternal Education Status,High School Graduate,2021
2020,Medi-Cal,Unknown Gestation,Maternal Education Status,Less Than High School,953
2020,Medi-Cal,Unknown Gestation,Maternal Education Status,Some College or Associate's Degree,1706
2020,Medi-Cal,Unknown Gestation,Maternal Education Status,Unknown Education,721
2020,Medi-Cal,Unknown Gestation,Maternal Nativity,Foreign-Born,1537
2020,Medi-Cal,Unknown Gestation,Maternal Nativity,U.S.-Born,4270
2020,Medi-Cal,Unknown Gestation,Maternal Nativity,Unknown Nativity,58
2020,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,African-American,478
